timestamp(ms),DataLoss,Millisekunden_pro_100000_Nachrichten,
"1705371091.676","0",,
"1705371091.679",,"50890",
"1705371142.566","0",,
"1705371142.568",,"50891",
"1705371193.456","0",,
"1705371193.458",,"50891",
"1705371244.346","0",,
"1705371244.348",,"50891",
"1705371295.236","0",,
"1705371295.239",,"50891",
"1705371346.126","0",,
"1705371346.128",,"50891",
"1705371397.015","0",,
"1705371397.017",,"50890",
"1705371447.905","0",,
"1705371447.908",,"50891",
"1705371498.796","0",,
"1705371498.798",,"50891",
"1705371549.686","0",,
"1705371549.688",,"50891",
"1705371600.576","0",,
"1705371600.578",,"50891",
"1705371651.465","0",,
"1705371651.468",,"50891",
"1705371702.355","0",,
"1705371702.358",,"50890",
"1705371753.245","0",,
"1705371753.247",,"50891",
"1705371804.135","0",,
"1705371804.137",,"50891",
"1705371855.025","0",,
"1705371855.027",,"50891",
"1705371905.915","0",,
"1705371905.917",,"50891",
"1705371956.805","0",,
"1705371956.807",,"50890",
"1705372007.694","0",,
"1705372007.696",,"50891",
"1705372058.584","0",,
"1705372058.586",,"50890",
"1705372109.474","0",,
"1705372109.476",,"50892",
"1705372160.363","0",,
"1705372160.365",,"50890",
"1705372211.252","0",,
"1705372211.255",,"50890",
"1705372262.142","0",,
"1705372262.144",,"50890",
"1705372313.032","0",,
"1705372313.034",,"50891",
"1705372363.922","0",,
"1705372363.924",,"50891",
"1705372414.811","0",,
"1705372414.813",,"50890",
"1705372465.701","0",,
"1705372465.703",,"50891",
"1705372516.59","0",,
"1705372516.593",,"50890",
"1705372567.48","0",,
"1705372567.482",,"50891",
"1705372618.37","0",,
"1705372618.373",,"50891",
"1705372669.26","0",,
"1705372669.262",,"50891",
"1705372720.153","0","50891",
"1705372771.04","0",,
"1705372771.043",,"50891",
"1705372821.93","0",,
"1705372821.933",,"50891",
"1705372872.82","0",,
"1705372872.822",,"50890",
"1705372923.711","0",,
"1705372923.713",,"50892",
"1705372974.6","0",,
"1705372974.603",,"50891",
"1705373025.49","0",,
"1705373025.492",,"50890",
"1705373076.38","0",,
"1705373076.382",,"50891",
"1705373127.288","0",,
"1705373127.289",,"50891",
"1705373178.16","0",,
"1705373178.163",,"50891",
"1705373229.05","0",,
"1705373229.052",,"50891",
"1705373279.94","0",,
"1705373279.942",,"50891",
"1705373330.83","0",,
"1705373330.832",,"50891",
"1705373381.72","0",,
"1705373381.722",,"50890",
"1705373432.61","0",,
"1705373432.613",,"50892",
"1705373483.5","0",,
"1705373483.502",,"50891",
"1705373534.39","0",,
"1705373534.392",,"50890",
"1705373585.278","0",,
"1705373585.282",,"50890",
"1705373636.168","0",,
"1705373636.17",,"50890",
"1705373687.057","0",,
"1705373687.059",,"50890",
"1705373737.946","0",,
"1705373737.948",,"50890",
"1705373788.836","0",,
"1705373788.838",,"50891",
"1705373839.726","0",,
"1705373839.728",,"50891",
"1705373890.616","0",,
"1705373890.618",,"50891",
"1705373941.505","0",,
"1705373941.508",,"50890",
"1705373992.395","0",,
"1705373992.397",,"50891",
"1705374043.284","0",,
"1705374043.286",,"50890",
"1705374094.174","0",,
"1705374094.176",,"50891",
"1705374145.064","0",,
"1705374145.067",,"50891",
"1705374195.954","0",,
"1705374195.957",,"50891",
"1705374246.844","0",,
"1705374246.846",,"50891",
"1705374297.734","0",,
"1705374297.736",,"50890",
"1705374348.623","0",,
"1705374348.626",,"50891",
"1705374399.513","0",,
"1705374399.515",,"50890",
"1705374450.403","0",,
"1705374450.405",,"50891",
"1705374501.292","0",,
"1705374501.294",,"50890",
"1705374552.182","0",,
"1705374552.184",,"50891",
"1705374603.071","0",,
"1705374603.074",,"50890",
"1705374653.961","0",,
"1705374653.964",,"50891",
"1705374704.851","0",,
"1705374704.853",,"50891",
"1705374755.741","0",,
"1705374755.743",,"50890",
"1705374806.63","0",,
"1705374806.633",,"50891",
"1705374857.52","0",,
"1705374857.522",,"50891",
"1705374908.409","0",,
"1705374908.412",,"50890",
"1705374959.299","0",,
"1705374959.301",,"50891",
"1705375010.19","0",,
"1705375010.192",,"50891",
"1705375061.079","0",,
"1705375061.082",,"50891",
"1705375111.968","0",,
"1705375111.971",,"50890",
"1705375162.859","0",,
"1705375162.861",,"50891",
"1705375213.749","0",,
"1705375213.752",,"50891",
"1705375264.64","0",,
"1705375264.642",,"50891",
"1705375315.53","0",,
"1705375315.532",,"50892",
"1705375366.42","0",,
"1705375366.422",,"50891",
"1705375417.31","0",,
"1705375417.313",,"50891",
"1705375468.201","0",,
"1705375468.203",,"50892",
"1705375519.092","0",,
"1705375519.094",,"50891",
"1705375569.982","0",,
"1705375569.984",,"50891",
"1705375620.872","0",,
"1705375620.874",,"50891",
"1705375671.762","0",,
"1705375671.764",,"50891",
"1705375722.652","0",,
"1705375722.655",,"50892",
"1705375773.542","0",,
"1705375773.544",,"50891",
"1705375824.432","0",,
"1705375824.434",,"50890",
"1705375875.322","0",,
"1705375875.324",,"50891",
"1705375926.212","0",,
"1705375926.214",,"50891",
"1705375977.102","0",,
"1705375977.104",,"50891",
"1705376027.992","0",,
"1705376027.994",,"50891",
"1705376078.882","0",,
"1705376078.884",,"50891",
"1705376129.772","0",,
"1705376129.774",,"50891",
"1705376180.662","0",,
"1705376180.664",,"50890",
"1705376231.551","0",,
"1705376231.553",,"50891",
"1705376282.441","0",,
"1705376282.444",,"50891",
"1705376333.332","0",,
"1705376333.334",,"50891",
"1705376384.221","0",,
"1705376384.224",,"50891",
"1705376435.112","0",,
"1705376435.114",,"50891",
"1705376486.002","0",,
"1705376486.004",,"50891",
"1705376536.892","0",,
"1705376536.894",,"50891",
"1705376587.782","0",,
"1705376587.784",,"50891",
"1705376638.672","0",,
"1705376638.674",,"50890",
"1705376689.561","0",,
"1705376689.563",,"50891",
"1705376740.453","0",,
"1705376740.454",,"50891",
"1705376791.34","0",,
"1705376791.343",,"50890",
"1705376842.23","0",,
"1705376842.233",,"50891",
"1705376893.12","0",,
"1705376893.122",,"50891",
"1705376944.01","0",,
"1705376944.012",,"50890",
"1705376994.901","0",,
"1705376994.903",,"50892",
"1705377045.791","0",,
"1705377045.796",,"50891",
"1705377096.681","0",,
"1705377096.683",,"50891",
"1705377147.572","0",,
"1705377147.574",,"50892",
"1705377198.462","0",,
"1705377198.464",,"50891",
"1705377249.353","0",,
"1705377249.355",,"50892",
"1705377300.244","0",,
"1705377300.246",,"50892",
"1705377351.134","0",,
"1705377351.136",,"50891",
"1705377402.024","0",,
"1705377402.026",,"50891",
"1705377452.914","0",,
"1705377452.917",,"50891",
"1705377503.804","0",,
"1705377503.806",,"50891",
"1705377554.695","0",,
"1705377554.697",,"50891",
"1705377605.585","0",,
"1705377605.587",,"50891",
"1705377656.474","0",,
"1705377656.477",,"50891",
"1705377707.364","0",,
"1705377707.366",,"50890",
"1705377758.254","0",,
"1705377758.256",,"50891",
"1705377809.144","0",,
"1705377809.146",,"50891",
"1705377860.034","0",,
"1705377860.036",,"50891",
"1705377910.925","0",,
"1705377910.927",,"50892",
"1705377961.818","0","50891",
"1705378012.705","0",,
"1705378012.707",,"50891",
"1705378063.595","0",,
"1705378063.597",,"50891",
"1705378114.486","0",,
"1705378114.488",,"50892",
"1705378165.376","0",,
"1705378165.379",,"50891",
"1705378216.266","0",,
"1705378216.269",,"50891",
"1705378267.156","0",,
"1705378267.158",,"50891",
"1705378318.046","0",,
"1705378318.048",,"50891",
"1705378368.936","0",,
"1705378368.938",,"50891",
"1705378419.826","0",,
"1705378419.828",,"50890",
"1705378470.716","0",,
"1705378470.718",,"50891",
"1705378521.606","0",,
"1705378521.609",,"50891",
"1705378572.497","0",,
"1705378572.499",,"50892",
"1705378623.387","0",,
"1705378623.39",,"50891",
"1705378674.277","0",,
"1705378674.28",,"50892",
"1705378725.167","0",,
"1705378725.17",,"50890",
"1705378776.058","0",,
"1705378776.06",,"50891",
"1705378826.949","0",,
"1705378826.951",,"50893",
"1705378877.839","0",,
"1705378877.841",,"50890",
"1705378928.729","0",,
"1705378928.731",,"50891",
"1705378979.619","0",,
"1705378979.621",,"50891",
"1705379030.51","0",,
"1705379030.512",,"50892",
"1705379081.4","0",,
"1705379081.402",,"50891",
"1705379132.29","0",,
"1705379132.292",,"50891",
"1705379183.18","0",,
"1705379183.182",,"50891",
"1705379234.07","0",,
"1705379234.073",,"50892",
"1705379284.961","0",,
"1705379284.963",,"50891",
"1705379335.851","0",,
"1705379335.854",,"50891",
"1705379386.742","0",,
"1705379386.744",,"50892",
"1705379437.631","0",,
"1705379437.633",,"50890",
"1705379488.521","0",,
"1705379488.523",,"50890",
"1705379539.411","0",,
"1705379539.413",,"50891",
"1705379590.301","0",,
"1705379590.304",,"50892",
"1705379641.192","0",,
"1705379641.194",,"50891",
"1705379692.082","0",,
"1705379692.085",,"50892",
"1705379742.972","0",,
"1705379742.974",,"50890",
"1705379793.862","0",,
"1705379793.864",,"50891",
"1705379844.751","0",,
"1705379844.754",,"50891",
"1705379895.641","0",,
"1705379895.643",,"50890",
"1705379946.531","0",,
"1705379946.533",,"50891",
"1705379997.421","0",,
"1705379997.424",,"50891",
"1705380048.311","0",,
"1705380048.313",,"50891",
"1705380099.201","0",,
"1705380099.203",,"50891",
"1705380150.091","0",,
"1705380150.093",,"50891",
"1705380200.982","0",,
"1705380200.984",,"50892",
"1705380251.872","0",,
"1705380251.874",,"50891",
"1705380302.763","0",,
"1705380302.765",,"50891",
"1705380353.652","0",,
"1705380353.654",,"50891",
"1705380404.543","0",,
"1705380404.545",,"50892",
"1705380455.434","0",,
"1705380455.436",,"50891",
"1705380506.323","0",,
"1705380506.326",,"50891",
"1705380557.214","0",,
"1705380557.216",,"50891",
"1705380608.105","0",,
"1705380608.108",,"50893",
"1705380658.998","0",,
"1705380658.999",,"50891",
"1705380709.886","0",,
"1705380709.888",,"50891",
"1705380760.776","0",,
"1705380760.778",,"50891",
"1705380811.666","0",,
"1705380811.668",,"50890",
"1705380862.556","0",,
"1705380862.558",,"50892",
"1705380913.446","0",,
"1705380913.448",,"50891",
"1705380964.336","0",,
"1705380964.338",,"50891",
"1705381015.226","0",,
"1705381015.229",,"50891",
"1705381066.116","0",,
"1705381066.118",,"50891",
"1705381117.006","0",,
"1705381117.008",,"50890",
"1705381167.896","0",,
"1705381167.899",,"50891",
"1705381218.786","0",,
"1705381218.788",,"50891",
"1705381269.676","0",,
"1705381269.678",,"50891",
"1705381320.566","0",,
"1705381320.568",,"50891",
"1705381371.456","0",,
"1705381371.458",,"50891",
"1705381422.345","0",,
"1705381422.348",,"50890",
"1705381473.235","0",,
"1705381473.237",,"50891",
"1705381524.125","0",,
"1705381524.127",,"50891",
"1705381575.014","0",,
"1705381575.017",,"50890",
"1705381625.904","0",,
"1705381625.906",,"50891",
"1705381676.793","0",,
"1705381676.796",,"50890",
"1705381727.683","0",,
"1705381727.685",,"50891",
"1705381778.572","0",,
"1705381778.574",,"50890",
"1705381829.461","0",,
"1705381829.463",,"50890",
"1705381880.35","0",,
"1705381880.353",,"50890",
"1705381931.239","0",,
"1705381931.241",,"50890",
"1705381982.13","0",,
"1705381982.131",,"50890",
"1705382033.018","0",,
"1705382033.021",,"50891",
"1705382083.908","0",,
"1705382083.911",,"50891",
"1705382134.799","0",,
"1705382134.801",,"50891",
"1705382185.689","0",,
"1705382185.691",,"50891",
"1705382236.579","0",,
"1705382236.581",,"50891",
"1705382287.469","0",,
"1705382287.471",,"50891",
"1705382338.359","0",,
"1705382338.361",,"50891",
"1705382389.249","0",,
"1705382389.251",,"50891",
"1705382440.138","0",,
"1705382440.14",,"50890",
"1705382491.028","0",,
"1705382491.03",,"50891",
"1705382541.918","0",,
"1705382541.92",,"50891",
"1705382592.808","0",,
"1705382592.811",,"50891",
"1705382643.698","0",,
"1705382643.701",,"50891",
"1705382694.588","0",,
"1705382694.59",,"50891",
"1705382745.478","0",,
"1705382745.48",,"50891",
"1705382796.368","0",,
"1705382796.371",,"50891",
"1705382847.258","0",,
"1705382847.26",,"50890",
"1705382898.148","0",,
"1705382898.151",,"50892",
"1705382949.038","0",,
"1705382949.041",,"50891",
"1705382999.929","0",,
"1705382999.931",,"50891",
"1705383050.818","0",,
"1705383050.821",,"50891",
"1705383101.709","0",,
"1705383101.711",,"50891",
"1705383152.599","0",,
"1705383152.601",,"50891",
"1705383203.489","0",,
"1705383203.491",,"50891",
"1705383254.379","0",,
"1705383254.381",,"50891",
"1705383305.269","0",,
"1705383305.271",,"50891",
"1705383356.159","0",,
"1705383356.161",,"50890",
"1705383407.048","0",,
"1705383407.05",,"50891",
"1705383457.938","0",,
"1705383457.94",,"50891",
"1705383508.828","0",,
"1705383508.831",,"50891",
"1705383559.718","0",,
"1705383559.721",,"50891",
"1705383610.608","0",,
"1705383610.611",,"50891",
"1705383661.501","0",,
"1705383661.503",,"50891",
"1705383712.392","0",,
"1705383712.394",,"50892",
"1705383763.282","0",,
"1705383763.284",,"50893",
"1705383814.172","0",,
"1705383814.175",,"50892",
"1705383865.062","0",,
"1705383865.064",,"50890",
"1705383915.953","0",,
"1705383915.956",,"50893",
"1705383966.844","0",,
"1705383966.846",,"50891",
"1705384017.735","0",,
"1705384017.737",,"50892",
"1705384068.626","0",,
"1705384068.628",,"50892",
"1705384119.516","0",,
"1705384119.518",,"50891",
"1705384170.406","0",,
"1705384170.409",,"50891",
"1705384221.298","0",,
"1705384221.3",,"50893",
"1705384272.189","0",,
"1705384272.191",,"50891",
"1705384323.079","0",,
"1705384323.082",,"50892",
"1705384373.97","0",,
"1705384373.972",,"50891",
